code,name,line,address,latitude,longitude,type,,insert,insert query,"현재 위도,경도,지도 값 비어있으면 안나오게 필터 걸어놓음"
4703,419민주묘지,UI,,,,,,,,
1907,가능,1,경기도 의정부시 평화로 633,37.748577,127.044213,2,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (","insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.748577, 127.044213,  ""가능"",  ""경기도 의정부시 평화로 633"", 1907, ""1"");",
340,가락시장,3,서울특별시 송파구 송파대로 지하 257,37.492522,127.118234,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.492522, 127.118234,  ""가락시장"",  ""서울특별시 송파구 송파대로 지하 257"", 340, ""3"");",
2818,가락시장,8,서울특별시 송파구 송파대로 지하 257,37.492522,127.118234,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.492522, 127.118234,  ""가락시장"",  ""서울특별시 송파구 송파대로 지하 257"", 2818, ""8"");",
1702,가산디지털단지,1,서울특별시 금천구 벚꽃로 309,37.481072,126.882343,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.481072, 126.882343,  ""가산디지털단지"",  ""서울특별시 금천구 벚꽃로 309"", 1702, ""1"");",
2748,가산디지털단지,7,서울특별시 금천구 벚꽃로 309,37.481072,126.882343,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.481072, 126.882343,  ""가산디지털단지"",  ""서울특별시 금천구 벚꽃로 309"", 2748, ""7"");",
4107,가양,9,서울특별시 강서구 양천로 지하 485,37.561391,126.854456,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.561391, 126.854456,  ""가양"",  ""서울특별시 강서구 양천로 지하 485"", 4107, ""9"");",
4704,가오리,UI,,,,,,,,
3216,가재울,I2,인천광역시 서구 가좌동 288,37.484192,126.683673,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.484192, 126.683673,  ""가재울"",  ""인천광역시 서구 가좌동 288"", 3216, ""I2"");",
3211,가정,I2,인천광역시 서구 가정동 116-5,37.524649,126.675539,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.524649, 126.675539,  ""가정"",  ""인천광역시 서구 가정동 116-5"", 3211, ""I2"");",
3212,가정중앙시장,I2,인천광역시 서구 가정동 529,37.517054,126.676672,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.517054, 126.676672,  ""가정중앙시장"",  ""인천광역시 서구 가정동 529"", 3212, ""I2"");",
1265,가좌,K,서울특별시 서대문구 수색로 27,37.568491,126.915487,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.568491, 126.915487,  ""가좌"",  ""서울특별시 서대문구 수색로 27"", 1265, ""K"");",
1851,가천대,B,경기도 성남시 수정구 성남대로 지하 1332,37.448605,127.126697,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.448605, 127.126697,  ""가천대"",  ""경기도 성남시 수정구 성남대로 지하 1332"", 1851, ""B"");",
1323,가평,G,경기도 가평군 가평읍 문화로 13-42,37.814536,127.510739,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.814536, 127.510739,  ""가평"",  ""경기도 가평군 가평읍 문화로 13-42"", 1323, ""G"");",
1816,간석,1,인천광역시 남동구 석정로 522-14,37.464737,126.694181,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.464737, 126.694181,  ""간석"",  ""인천광역시 남동구 석정로 522-14"", 1816, ""1"");",
3123,간석오거리,I,인천광역시 남동구 경인로 지하 642,37.467048,126.707938,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.467048, 126.707938,  ""간석오거리"",  ""인천광역시 남동구 경인로 지하 642"", 3123, ""I"");",
1312,갈매,G,경기도 구리시 갈매동 경춘북로 229,37.634118,127.114757,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.634118, 127.114757,  ""갈매"",  ""경기도 구리시 갈매동 경춘북로 229"", 1312, ""G"");",
3117,갈산,I,인천광역시 부평구 부평대로 지하 286,37.517268,126.721514,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.517268, 126.721514,  ""갈산"",  ""인천광역시 부평구 부평대로 지하 286"", 3117, ""I"");",
222,강남,2,서울특별시 강남구 강남대로 지하 396,37.497175,127.027926,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.497175, 127.027926,  ""강남"",  ""서울특별시 강남구 강남대로 지하 396"", 222, ""2"");",
4307,강남,S,서울특별시 강남구 강남대로 지하 396,37.497175,127.027926,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.497175, 127.027926,  ""강남"",  ""서울특별시 강남구 강남대로 지하 396"", 4307, ""S"");",
1849,강남구청,B,서울특별시 강남구 학동로 지하 346,37.517186,127.04128,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.517186, 127.04128,  ""강남구청"",  ""서울특별시 강남구 학동로 지하 346"", 1849, ""B"");",
2732,강남구청,7,서울특별시 강남구 학동로 지하 346,37.517186,127.04128,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.517186, 127.04128,  ""강남구청"",  ""서울특별시 강남구 학동로 지하 346"", 2732, ""7"");",
4502,강남대,E,경기도 용인시 기흥구 중부대로 578,37.270161,127.126033,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.270161, 127.126033,  ""강남대"",  ""경기도 용인시 기흥구 중부대로 578"", 4502, ""E"");",
2549,강동,5,서울특별시 강동구 천호대로 지하 1097,37.535804,127.132481,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.535804, 127.132481,  ""강동"",  ""서울특별시 강동구 천호대로 지하 1097"", 2549, ""5"");",
2813,강동구청,8,서울특별시 강동구 올림픽로 지하 550,37.530341,127.120508,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.530341, 127.120508,  ""강동구청"",  ""서울특별시 강동구 올림픽로 지하 550"", 2813, ""8"");",
1269,강매,K,경기도 고양시 덕양구 소원로 202,37.612314,126.843223,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.612314, 126.843223,  ""강매"",  ""경기도 고양시 덕양구 소원로 202"", 1269, ""K"");",
214,강변,2,서울특별시 광진구 강변역로 53,37.535095,127.094681,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.535095, 127.094681,  ""강변"",  ""서울특별시 광진구 강변역로 53"", 214, ""2"");",
1326,강촌,G,강원도 춘천시 남산면 강촌로 150,37.805723,127.634146,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.805723, 127.634146,  ""강촌"",  ""강원도 춘천시 남산면 강촌로 150"", 1326, ""G"");",
2559,개롱,5,서울특별시 송파구 오금로 지하 402,37.498079,127.13482,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.498079, 127.13482,  ""개롱"",  ""서울특별시 송파구 오금로 지하 402"", 2559, ""5"");",
1801,개봉,1,서울특별시 구로구 경인로40길 47,37.494594,126.85868,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.494594, 126.85868,  ""개봉"",  ""서울특별시 구로구 경인로40길 47"", 1801, ""1"");",
1027,개포동,B,서울특별시 강남구 개포로 지하 420,37.489116,127.06614,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.489116, 127.06614,  ""개포동"",  ""서울특별시 강남구 개포로 지하 420"", 1027, ""B"");",
4101,개화,9,서울특별시 강서구 개화동로8길 19,37.578608,126.798153,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.578608, 126.798153,  ""개화"",  ""서울특별시 강서구 개화동로8길 19"", 4101, ""9"");",
2512,개화산,5,서울특별시 강서구 양천로 22,37.572399,126.806171,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.572399, 126.806171,  ""개화산"",  ""서울특별시 강서구 양천로 22"", 2512, ""5"");",
2560,거여,5,서울특별시 송파구 오금로 지하 499,37.493105,127.14415,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.493105, 127.14415,  ""거여"",  ""서울특별시 송파구 오금로 지하 499"", 2560, ""5"");",
212,건대입구,2,서울특별시 광진구 아차산로 243,37.540693,127.07023,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.540693, 127.07023,  ""건대입구"",  ""서울특별시 광진구 아차산로 243"", 212, ""2"");",
2729,건대입구,7,서울특별시 광진구 능동로 지하 110,37.540693,127.07023,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.540693, 127.07023,  ""건대입구"",  ""서울특별시 광진구 능동로 지하 110"", 2729, ""7"");",
3203,검단사거리,I2,인천광역시 서구 왕길동 234-1번지,37.60185,126.657108,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.60185, 126.657108,  ""검단사거리"",  ""인천광역시 서구 왕길동 234-1번지"", 3203, ""I2"");",
3201,검단오류,I2,인천광역시 서구 오류동 450-4,37.594877,126.627178,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.594877, 126.627178,  ""검단오류"",  ""인천광역시 서구 오류동 450-4"", 3201, ""I2"");",
3208,검바위,I2,인천광역시 서구 검암동 72-15,37.561405,126.677566,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.561405, 126.677566,  ""검바위"",  ""인천광역시 서구 검암동 72-15"", 3208, ""I2"");",
3207,검암,I2,인천시 서구 검암동 370-25,37.569104,126.673728,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.569104, 126.673728,  ""검암"",  ""인천시 서구 검암동 370-25"", 3207, ""I2"");",
4209,검암,A,인천광역시 서구 검바위로 26,37.569104,126.673728,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.569104, 126.673728,  ""검암"",  ""인천광역시 서구 검바위로 26"", 4209, ""A"");",
1504,경기광주,KK,,37.399907,127.25263,,,,,
4610,경기도청북부청사,U,경기도 의정부시 장곡로 615,37.75059,127.071495,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.75059, 127.071495,  ""경기도청북부청사"",  ""경기도 의정부시 장곡로 615"", 4610, ""U"");",
1451,경마공원,4,경기도 과천시 경마공원대로 지하 105,37.443885,127.007888,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.443885, 127.007888,  ""경마공원"",  ""경기도 과천시 경마공원대로 지하 105"", 1451, ""4"");",
317,경복궁,3,서울특별시 종로구 사직로 지하 130,37.575762,126.97353,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.575762, 126.97353,  ""경복궁"",  ""서울특별시 종로구 사직로 지하 130"", 317, ""3"");",
3115,경인교대입구,I,인천광역시 계양구 계양대로 지하 162,37.538157,126.722597,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.538157, 126.722597,  ""경인교대입구"",  ""인천광역시 계양구 계양대로 지하 162"", 3115, ""I"");",
4604,경전철의정부,U,경기도 의정부시 신흥로 237,37.737202,127.043257,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.737202, 127.043257,  ""경전철의정부"",  ""경기도 의정부시 신흥로 237"", 4604, ""U"");",
341,경찰병원,3,서울특별시 송파구 중대로 지하 149,37.495918,127.12454,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.495918, 127.12454,  ""경찰병원"",  ""서울특별시 송파구 중대로 지하 149"", 341, ""3"");",
3114,계산,I,인천광역시 계양구 경명대로 지하 1089,37.543238,126.728128,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.543238, 126.728128,  ""계산"",  ""인천광역시 계양구 경명대로 지하 1089"", 3114, ""I"");",
3110,계양,I,인천광역시 계양구 다남로 24,37.571462,126.735637,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.571462, 126.735637,  ""계양"",  ""인천광역시 계양구 다남로 24"", 3110, ""I"");",
4208,계양,A,인천광역시 계양구 다남로 24,37.571462,126.735637,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.571462, 126.735637,  ""계양"",  ""인천광역시 계양구 다남로 24"", 4208, ""A"");",
2553,고덕,5,서울특별시 강동구 고덕로 지하 253,37.555004,127.154151,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.555004, 127.154151,  ""고덕"",  ""서울특별시 강동구 고덕로 지하 253"", 2553, ""5"");",
2641,고려대,6,서울특별시 성북구 종암로 지하 1,37.590508,127.036296,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.590508, 127.036296,  ""고려대"",  ""서울특별시 성북구 종암로 지하 1"", 2641, ""6"");",
329,고속터미널,3,서울특별시 서초구 신반포로 지하 188,37.50481,127.004943,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.50481, 127.004943,  ""고속터미널"",  ""서울특별시 서초구 신반포로 지하 188"", 329, ""3"");",
2736,고속터미널,7,서울특별시 서초구 신반포로 지하 188,37.50481,127.004943,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.50481, 127.004943,  ""고속터미널"",  ""서울특별시 서초구 신반포로 지하 188"", 2736, ""7"");",
4123,고속터미널,9,서울특별시 서초구 신반포로 지하 188,37.50481,127.004943,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.50481, 127.004943,  ""고속터미널"",  ""서울특별시 서초구 신반포로 지하 188"", 4123, ""9"");",
1757,고잔,4,경기도 안산시 단원구 중앙대로 784,37.316777,126.823249,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.316777, 126.823249,  ""고잔"",  ""경기도 안산시 단원구 중앙대로 784"", 1757, ""4"");",
4513,고진,E,경기도 용인시 처인구 경안천로 141,37.24484,127.214251,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.24484, 127.214251,  ""고진"",  ""경기도 용인시 처인구 경안천로 141"", 4513, ""E"");",
1272,곡산,K,경기도 고양시 일산동구 경의로 160,37.645676,126.801762,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.645676, 126.801762,  ""곡산"",  ""경기도 고양시 일산동구 경의로 160"", 1272, ""K"");",
4612,곤제,U,경기도 의정부시 천보로 173,37.750471,127.083715,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.750471, 127.083715,  ""곤제"",  ""경기도 의정부시 천보로 173"", 4612, ""U"");",
1506,곤지암,KK,,37.351315,127.34674,,,,,
1262,공덕,K,서울특별시 마포구 마포대로 지하 92,37.544018,126.951592,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.544018, 126.951592,  ""공덕"",  ""서울특별시 마포구 마포대로 지하 92"", 1262, ""K"");",
1292,공덕,A,서울특별시 마포구 마포대로 지하 92,37.544018,126.951592,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.544018, 126.951592,  ""공덕"",  ""서울특별시 마포구 마포대로 지하 92"", 1292, ""A"");",
2530,공덕,5,서울특별시 마포구 마포대로 지하 100,37.544018,126.951592,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.544018, 126.951592,  ""공덕"",  ""서울특별시 마포구 마포대로 지하 100"", 2530, ""5"");",
2627,공덕,6,서울특별시 마포구 백범로 지하 200,37.544018,126.951592,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.544018, 126.951592,  ""공덕"",  ""서울특별시 마포구 백범로 지하 200"", 2627, ""6"");",
2718,공릉,7,서울특별시 노원구 동일로 지하 1074,37.625742,127.072896,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.625742, 127.072896,  ""공릉"",  ""서울특별시 노원구 동일로 지하 1074"", 2718, ""7"");",
4103,공항시장,9,서울특별시 강서구 방화동로 지하 30,37.563726,126.810678,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.563726, 126.810678,  ""공항시장"",  ""서울특별시 강서구 방화동로 지하 30"", 4103, ""9"");",
4212,공항화물청사,A,인천광역시 중구 공항동로135번길 86,37.458366,126.476241,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.458366, 126.476241,  ""공항화물청사"",  ""인천광역시 중구 공항동로135번길 86"", 4212, ""A"");",
1453,과천,4,경기도 과천시 별양로 지하 177,37.433021,126.996568,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.433021, 126.996568,  ""과천"",  ""경기도 과천시 별양로 지하 177"", 1453, ""4"");",
1705,관악,1,경기도 안양시 만안구 경수대로 1273번길 46,37.419232,126.908706,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.419232, 126.908706,  ""관악"",  ""경기도 안양시 만안구 경수대로 1273번길 46"", 1705, ""1"");",
4319,광교,S,경기도 수원시 영통구 이의동 742,37.30211,127.044483,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.30211, 127.044483,  ""광교"",  ""경기도 수원시 영통구 이의동 742"", 4319, ""S"");",
4318,광교중앙,S,,37.288617,127.051478,,,,,
2547,광나루,5,서울특별시 광진구 아차산로 지하 571,37.545303,127.10357,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.545303, 127.10357,  ""광나루"",  ""서울특별시 광진구 아차산로 지하 571"", 2547, ""5"");",
1750,광명,1,경기도 광명시 광명역로 21,37.416182,126.884466,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.416182, 126.884466,  ""광명"",  ""경기도 광명시 광명역로 21"", 1750, ""1"");",
2750,광명사거리,7,경기도 광명시 오리로 지하 980,37.479252,126.854876,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.479252, 126.854876,  ""광명사거리"",  ""경기도 광명시 오리로 지하 980"", 2750, ""7"");",
1019,광운대,1,서울특별시 노원구 석계로 98-2,37.623632,127.061835,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.623632, 127.061835,  ""광운대"",  ""서울특별시 노원구 석계로 98-2"", 1019, ""1"");",
1308,광운대,G,서울특별시 노원구 석계로 98-2,37.623632,127.061835,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.623632, 127.061835,  ""광운대"",  ""서울특별시 노원구 석계로 98-2"", 1308, ""G"");",
2534,광화문,5,서울특별시 종로구 세종대로 지하 172,37.571026,126.976669,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.571026, 126.976669,  ""광화문"",  ""서울특별시 종로구 세종대로 지하 172"", 2534, ""5"");",
2625,광흥창,6,서울특별시 마포구 독막로 지하 165,37.547456,126.931993,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.547456, 126.931993,  ""광흥창"",  ""서울특별시 마포구 독막로 지하 165"", 2625, ""6"");",
223,교대,2,서울특별시 서초구 서초대로 지하 294,37.493415,127.01408,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.493415, 127.01408,  ""교대"",  ""서울특별시 서초구 서초대로 지하 294"", 223, ""2"");",
330,교대,3,서울특별시 서초구 서초대로 지하 294,37.493415,127.01408,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.493415, 127.01408,  ""교대"",  ""서울특별시 서초구 서초대로 지하 294"", 330, ""3"");",
1701,구로,1,서울특별시 구로구 구로중앙로 174,37.503039,126.881966,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.503039, 126.881966,  ""구로"",  ""서울특별시 구로구 구로중앙로 174"", 1701, ""1"");",
232,구로디지털단지,2,서울특별시 구로구 도림천로 477,37.485266,126.901401,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.485266, 126.901401,  ""구로디지털단지"",  ""서울특별시 구로구 도림천로 477"", 232, ""2"");",
1026,구룡,B,서울특별시 강남구 개포로 지하 403,37.486839,127.058856,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.486839, 127.058856,  ""구룡"",  ""서울특별시 강남구 개포로 지하 403"", 1026, ""B"");",
1205,구리,K,경기도 구리시 건원대로34번길 32-29,37.603392,127.143869,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.603392, 127.143869,  ""구리"",  ""경기도 구리시 건원대로34번길 32-29"", 1205, ""K"");",
4121,구반포,9,서울특별시 서초구 신반포로 지하 17,37.501364,126.987332,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.501364, 126.987332,  ""구반포"",  ""서울특별시 서초구 신반포로 지하 17"", 4121, ""9"");",
2616,구산,6,서울특별시 은평구 연서로 지하 137-1,37.611377,126.91727,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.611377, 126.91727,  ""구산"",  ""서울특별시 은평구 연서로 지하 137-1"", 2616, ""6"");",
1863,구성,B,경기도 용인시 기흥구 용구대로 2403,37.298969,127.105664,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.298969, 127.105664,  ""구성"",  ""경기도 용인시 기흥구 용구대로 2403"", 1863, ""B"");",
213,구의,2,서울특별시 광진구 아차산로 384-1,37.537077,127.085916,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.537077, 127.085916,  ""구의"",  ""서울특별시 광진구 아차산로 384-1"", 213, ""2"");",
1813,구일,1,서울특별시 구로구 구일로 133,37.496756,126.870793,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.496756, 126.870793,  ""구일"",  ""서울특별시 구로구 구일로 133"", 1813, ""1"");",
310,구파발,3,서울특별시 은평구 진관2로 지하 15-25,37.636763,126.918821,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.636763, 126.918821,  ""구파발"",  ""서울특별시 은평구 진관2로 지하 15-25"", 310, ""3"");",
1214,국수,K,경기도 양평군 양서면 국수역길 45,37.516169,127.399367,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.516169, 127.399367,  ""국수"",  ""경기도 양평군 양서면 국수역길 45"", 1214, ""K"");",
3138,국제업무지구,I,인천광역시 연수구 인천타워대로 지하 334,37.399907,126.630347,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.399907, 126.630347,  ""국제업무지구"",  ""인천광역시 연수구 인천타워대로 지하 334"", 3138, ""I"");",
4114,국회의사당,9,서울특별시 영등포구 국회대로 지하 758,37.528105,126.917874,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.528105, 126.917874,  ""국회의사당"",  ""서울특별시 영등포구 국회대로 지하 758"", 4114, ""9"");",
2545,군자,5,서울특별시 광진구 천호대로 지하 550,37.557121,127.079542,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.557121, 127.079542,  ""군자"",  ""서울특별시 광진구 천호대로 지하 550"", 2545, ""5"");",
2727,군자,7,서울특별시 광진구 천호대로 지하 550,37.557121,127.079542,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.557121, 127.079542,  ""군자"",  ""서울특별시 광진구 천호대로 지하 550"", 2727, ""7"");",
1709,군포,1,경기도 군포시 군포역1길 27,37.35356,126.948462,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.35356, 126.948462,  ""군포"",  ""경기도 군포시 군포역1길 27"", 1709, ""1"");",
1324,굴봉산,G,강원도 춘천시 남산면 서백길 192,37.832067,127.557695,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.832067, 127.557695,  ""굴봉산"",  ""강원도 춘천시 남산면 서백길 192"", 1324, ""G"");",
2760,굴포천,7,인천광역시 서구 환경로28번길 42,37.506997,126.73128,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.506997, 126.73128,  ""굴포천"",  ""인천광역시 서구 환경로28번길 42"", 2760, ""7"");",
2551,굽은다리,5,서울특별시 강동구 양재대로 지하 1572,37.545477,127.142853,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.545477, 127.142853,  ""굽은다리"",  ""서울특별시 강동구 양재대로 지하 1572"", 2551, ""5"");",
3111,귤현,I,인천광역시 계양구 장제로 1136,37.566379,126.742654,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.566379, 126.742654,  ""귤현"",  ""인천광역시 계양구 장제로 1136"", 3111, ""I"");",
1316,금곡,G,경기도 남양주시 경춘로 903,37.637382,127.207853,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.637382, 127.207853,  ""금곡"",  ""경기도 남양주시 경춘로 903"", 1316, ""G"");",
1279,금릉,K,경기도 파주시 금릉역로 85,37.751322,126.765347,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.751322, 126.765347,  ""금릉"",  ""경기도 파주시 금릉역로 85"", 1279, ""K"");",
1458,금정,4,경기도 군포시 군포로 750,37.372221,126.943429,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.372221, 126.943429,  ""금정"",  ""경기도 군포시 군포로 750"", 1458, ""4"");",
1708,금정,1,경기도 군포시 군포로 750,37.372221,126.943429,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.372221, 126.943429,  ""금정"",  ""경기도 군포시 군포로 750"", 1708, ""1"");",
1703,금천구청,1,서울특별시 금천구 시흥대로63길 91,37.455626,126.89398,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.455626, 126.89398,  ""금천구청"",  ""서울특별시 금천구 시흥대로63길 91"", 1703, ""1"");",
1280,금촌,K,경기도 파주시 새꽃로 193,37.766217,126.774644,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.766217, 126.774644,  ""금촌"",  ""경기도 파주시 새꽃로 193"", 1280, ""K"");",
324,금호,3,서울특별시 성동구 동호로 지하 104,37.548034,127.015872,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.548034, 127.015872,  ""금호"",  ""서울특별시 성동구 동호로 지하 104"", 324, ""3"");",
1865,기흥,B,경기도 용인시 기흥구 중부대로 지하 460,37.275619,127.115936,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.275619, 127.115936,  ""기흥"",  ""경기도 용인시 기흥구 중부대로 지하 460"", 1865, ""B"");",
4501,기흥,E,경기도 용인시 기흥구 중부대로 468,37.275619,127.115936,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.275619, 127.115936,  ""기흥"",  ""경기도 용인시 기흥구 중부대로 468"", 4501, ""E"");",
2550,길동,5,서울특별시 강동구 양재대로 지하 1480,37.537801,127.140004,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.537801, 127.140004,  ""길동"",  ""서울특별시 강동구 양재대로 지하 1480"", 2550, ""5"");",
417,길음,4,서울특별시 성북구 동소문로 지하 248,37.603407,127.025053,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.603407, 127.025053,  ""길음"",  ""서울특별시 성북구 동소문로 지하 248"", 417, ""4"");",
4511,김량장,E,경기도 용인시 처인구 금학로 315,37.237247,127.198781,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.237247, 127.198781,  ""김량장"",  ""경기도 용인시 처인구 금학로 315"", 4511, ""E"");",
